,date,NO2,PM1,PM10,PM2.5,station_name,latitude,longitude
19384,2024-12-08,,,,8.0,Kensay,43.233886,76.971037
19385,2024-12-09,,,,29.1,Kensay,43.233886,76.971037
19386,2024-12-10,,,,44.2,Kensay,43.233886,76.971037
19387,2024-12-11,,,,26.33,Kensay,43.233886,76.971037
19388,2024-12-12,,,,9.8,Kensay,43.233886,76.971037
19389,2024-12-13,,,,10.19,Kensay,43.233886,76.971037
19390,2024-12-14,,,,7.53,Kensay,43.233886,76.971037
19391,2024-12-15,,,,4.09,Kensay,43.233886,76.971037
19392,2024-12-16,,,,10.27,Kensay,43.233886,76.971037
19393,2024-12-17,,,,12.94,Kensay,43.233886,76.971037
19394,2024-12-18,,,,3.52,Kensay,43.233886,76.971037
19395,2024-12-19,,,,7.17,Kensay,43.233886,76.971037
19396,2024-12-20,,,,7.87,Kensay,43.233886,76.971037
19397,2024-12-21,,,,15.53,Kensay,43.233886,76.971037
19398,2024-12-22,,,,23.97,Kensay,43.233886,76.971037
19399,2024-12-23,,,,76.59,Kensay,43.233886,76.971037
19400,2024-12-24,,,,73.06,Kensay,43.233886,76.971037
19401,2024-12-25,,,,54.77,Kensay,43.233886,76.971037
19402,2024-12-26,,,,9.69,Kensay,43.233886,76.971037
19403,2024-12-27,,,,4.07,Kensay,43.233886,76.971037
19404,2024-12-28,,,,22.7,Kensay,43.233886,76.971037
19405,2024-12-29,,,,33.4,Kensay,43.233886,76.971037
19406,2024-12-30,,,,16.8,Kensay,43.233886,76.971037
19407,2024-12-31,,,,23.15,Kensay,43.233886,76.971037
19408,2025-01-01,,,,17.87,Kensay,43.233886,76.971037
19409,2025-01-02,,,,14.77,Kensay,43.233886,76.971037
19410,2025-01-03,,,,37.33,Kensay,43.233886,76.971037
19411,2025-01-04,,,,58.2,Kensay,43.233886,76.971037
19412,2025-01-05,,,,29.13,Kensay,43.233886,76.971037
19413,2025-01-27,,,,3.73,Kensay,43.233886,76.971037
19414,2025-01-28,,,,52.0,Kensay,43.233886,76.971037
19415,2025-01-29,,,,47.73,Kensay,43.233886,76.971037
19416,2025-01-30,,,,17.53,Kensay,43.233886,76.971037
19417,2025-01-31,,,,12.47,Kensay,43.233886,76.971037
19418,2025-02-01,,,,22.0,Kensay,43.233886,76.971037
19419,2025-02-02,,,,60.77,Kensay,43.233886,76.971037
19420,2025-02-10,,,,41.07,Kensay,43.233886,76.971037
19421,2025-02-11,,,,73.13,Kensay,43.233886,76.971037
19422,2025-02-12,,,,49.77,Kensay,43.233886,76.971037
19423,2025-02-13,,,,68.97,Kensay,43.233886,76.971037
19424,2025-02-14,,,,66.9,Kensay,43.233886,76.971037
19425,2025-02-15,,,,32.93,Kensay,43.233886,76.971037
19426,2025-02-16,,,,67.56,Kensay,43.233886,76.971037
19427,2025-02-17,,,,59.83,Kensay,43.233886,76.971037
19428,2025-02-18,,,,66.37,Kensay,43.233886,76.971037
19429,2025-02-19,,,,37.86,Kensay,43.233886,76.971037
19430,2025-02-20,,,,52.8,Kensay,43.233886,76.971037
19431,2025-02-21,,,,80.0,Kensay,43.233886,76.971037
19432,2025-02-22,,,,68.27,Kensay,43.233886,76.971037
19433,2025-02-23,,,,19.97,Kensay,43.233886,76.971037
19434,2025-03-03,,,,9.67,Kensay,43.233886,76.971037
19435,2025-03-04,,,,16.8,Kensay,43.233886,76.971037
19436,2025-03-05,,,,40.86,Kensay,43.233886,76.971037
19437,2025-03-06,,,,3.24,Kensay,43.233886,76.971037
19438,2025-03-07,,,,15.07,Kensay,43.233886,76.971037
19439,2025-03-08,,,,5.27,Kensay,43.233886,76.971037
19440,2025-03-09,,,,8.84,Kensay,43.233886,76.971037
19441,2025-03-10,,,,17.6,Kensay,43.233886,76.971037
19442,2025-03-11,,,,39.24,Kensay,43.233886,76.971037
19443,2025-03-12,,,,32.07,Kensay,43.233886,76.971037
19444,2025-03-13,,,,38.07,Kensay,43.233886,76.971037
19445,2025-03-14,,,,36.64,Kensay,43.233886,76.971037
19446,2025-03-15,,,,33.13,Kensay,43.233886,76.971037
19447,2025-03-16,,,,23.6,Kensay,43.233886,76.971037
19448,2025-03-24,,,,18.47,Kensay,43.233886,76.971037
19449,2025-03-25,,,,16.47,Kensay,43.233886,76.971037
19450,2025-03-26,,,,28.87,Kensay,43.233886,76.971037
19451,2025-03-27,,,,37.53,Kensay,43.233886,76.971037
19452,2025-03-28,,,,23.87,Kensay,43.233886,76.971037
19453,2025-03-29,,,,33.4,Kensay,43.233886,76.971037
19454,2025-03-30,,,,32.79,Kensay,43.233886,76.971037
19455,2025-03-31,,,,21.14,Kensay,43.233886,76.971037
19456,2025-04-01,,,,23.1,Kensay,43.233886,76.971037
19457,2025-04-02,,,,39.93,Kensay,43.233886,76.971037
19458,2025-04-03,,,,21.33,Kensay,43.233886,76.971037
19459,2025-04-04,,,,11.8,Kensay,43.233886,76.971037
19460,2025-04-05,,,,9.8,Kensay,43.233886,76.971037
19461,2025-04-06,,,,18.73,Kensay,43.233886,76.971037
19462,2025-04-07,,,,6.4,Kensay,43.233886,76.971037
19463,2025-04-08,,,,8.6,Kensay,43.233886,76.971037
19464,2025-04-09,,,,8.5,Kensay,43.233886,76.971037
19465,2025-04-10,,,,10.37,Kensay,43.233886,76.971037
19466,2025-04-11,,,,12.0,Kensay,43.233886,76.971037
19467,2025-04-12,,,,12.21,Kensay,43.233886,76.971037
19468,2025-04-13,,,,18.73,Kensay,43.233886,76.971037
19469,2025-04-14,,,,5.8,Kensay,43.233886,76.971037
19470,2025-04-15,,,,8.93,Kensay,43.233886,76.971037
19471,2023-05-15,28.34,12.97,10.41,12.83,KBTU,43.255326,76.943861
19472,2023-05-16,26.83,16.89,14.45,16.92,KBTU,43.255326,76.943861
19473,2023-05-17,23.09,10.53,11.28,13.62,KBTU,43.255326,76.943861
19474,2023-05-18,23.21,9.27,7.38,5.92,KBTU,43.255326,76.943861
19475,2023-05-19,26.74,15.56,11.61,12.04,KBTU,43.255326,76.943861
19476,2023-05-20,19.98,8.71,7.89,8.9,KBTU,43.255326,76.943861
19477,2023-05-21,23.62,10.89,11.52,11.83,KBTU,43.255326,76.943861
19478,2023-05-22,23.7,10.7,9.33,9.24,KBTU,43.255326,76.943861
19479,2023-05-23,26.05,10.87,9.91,9.91,KBTU,43.255326,76.943861
19480,2023-05-24,22.14,13.24,11.68,12.9,KBTU,43.255326,76.943861
19481,2023-05-25,22.8,16.51,15.1,17.97,KBTU,43.255326,76.943861
19482,2023-05-26,21.7,9.51,11.12,13.89,KBTU,43.255326,76.943861
19483,2023-05-27,22.18,9.93,9.94,12.25,KBTU,43.255326,76.943861
19484,2023-05-28,22.44,12.57,10.29,10.98,KBTU,43.255326,76.943861
19485,2023-05-29,23.14,11.8,11.37,13.19,KBTU,43.255326,76.943861
19486,2023-05-30,21.63,9.99,10.22,13.32,KBTU,43.255326,76.943861
19487,2023-05-31,21.55,11.49,11.48,13.57,KBTU,43.255326,76.943861
19488,2023-06-01,22.54,7.9,9.43,11.35,KBTU,43.255326,76.943861
19489,2023-06-02,21.81,5.86,8.94,12.62,KBTU,43.255326,76.943861
19490,2023-06-03,24.23,7.8,10.34,13.34,KBTU,43.255326,76.943861
19491,2023-06-04,26.24,8.66,10.11,13.96,KBTU,43.255326,76.943861
19492,2023-06-05,26.61,7.18,10.07,13.47,KBTU,43.255326,76.943861
19493,2023-06-06,26.48,7.61,10.77,13.11,KBTU,43.255326,76.943861
19494,2023-06-07,26.02,7.5,10.54,13.75,KBTU,43.255326,76.943861
19495,2023-06-08,31.34,8.07,10.41,13.52,KBTU,43.255326,76.943861
19496,2023-06-09,30.86,7.81,10.48,13.76,KBTU,43.255326,76.943861
19497,2023-06-10,32.34,9.48,11.28,13.31,KBTU,43.255326,76.943861
19498,2023-06-11,24.32,11.59,11.49,12.37,KBTU,43.255326,76.943861
19499,2023-06-12,24.79,14.18,14.5,18.18,KBTU,43.255326,76.943861
19500,2023-06-13,27.63,18.91,17.38,19.29,KBTU,43.255326,76.943861
19501,2023-06-14,32.33,16.32,14.55,18.13,KBTU,43.255326,76.943861
19502,2023-06-15,21.62,9.34,10.99,13.85,KBTU,43.255326,76.943861
19503,2023-06-16,25.13,8.89,11.29,14.98,KBTU,43.255326,76.943861
19504,2023-06-17,29.12,11.36,13.07,17.55,KBTU,43.255326,76.943861
19505,2023-06-18,26.82,9.99,11.79,14.54,KBTU,43.255326,76.943861
19506,2023-06-19,27.33,8.16,10.47,13.25,KBTU,43.255326,76.943861
19507,2023-06-20,33.6,7.25,9.25,9.27,KBTU,43.255326,76.943861
19508,2023-06-21,30.59,12.5,10.48,10.86,KBTU,43.255326,76.943861
19509,2023-06-22,30.19,15.51,13.14,13.97,KBTU,43.255326,76.943861
19510,2023-06-23,23.84,13.04,13.03,14.92,KBTU,43.255326,76.943861
19511,2023-06-24,27.03,15.3,14.82,17.3,KBTU,43.255326,76.943861
19512,2023-06-25,19.66,7.96,9.36,10.03,KBTU,43.255326,76.943861
19513,2023-06-26,32.1,8.4,9.14,9.76,KBTU,43.255326,76.943861
19514,2023-06-27,24.46,8.38,10.66,13.62,KBTU,43.255326,76.943861
19515,2023-06-28,24.02,6.6,9.65,12.5,KBTU,43.255326,76.943861
19516,2023-06-29,27.53,6.45,7.67,9.34,KBTU,43.255326,76.943861
19517,2023-06-30,27.23,6.82,8.27,8.89,KBTU,43.255326,76.943861
19518,2023-07-01,27.04,4.98,8.35,11.62,KBTU,43.255326,76.943861
19519,2023-07-02,24.3,6.72,10.23,13.72,KBTU,43.255326,76.943861
19520,2023-07-03,26.08,9.06,10.73,13.22,KBTU,43.255326,76.943861
19521,2023-07-04,23.98,7.5,9.77,12.04,KBTU,43.255326,76.943861
19522,2023-07-05,28.74,7.32,8.41,8.76,KBTU,43.255326,76.943861
19523,2023-07-06,27.47,9.15,9.15,9.33,KBTU,43.255326,76.943861
19524,2023-07-07,28.33,6.53,8.59,8.44,KBTU,43.255326,76.943861
19525,2023-07-08,23.53,6.08,7.25,6.72,KBTU,43.255326,76.943861
19526,2023-07-09,29.17,12.58,11.61,11.85,KBTU,43.255326,76.943861
19527,2023-07-10,22.0,8.66,9.73,12.43,KBTU,43.255326,76.943861
19528,2023-07-11,19.55,7.91,9.89,12.11,KBTU,43.255326,76.943861
19529,2023-07-12,27.54,12.03,13.06,15.91,KBTU,43.255326,76.943861
19530,2023-07-13,24.1,10.76,12.06,16.53,KBTU,43.255326,76.943861
19531,2023-07-14,29.25,7.06,10.82,15.43,KBTU,43.255326,76.943861
19532,2023-07-15,27.27,6.68,9.52,13.11,KBTU,43.255326,76.943861
19533,2023-07-16,25.84,5.17,8.22,11.25,KBTU,43.255326,76.943861
19534,2023-07-17,32.96,5.48,8.89,13.13,KBTU,43.255326,76.943861
19535,2023-07-18,27.37,6.05,9.02,13.16,KBTU,43.255326,76.943861
19536,2023-07-19,26.35,6.52,9.5,13.22,KBTU,43.255326,76.943861
19537,2023-07-20,30.64,6.88,9.17,11.72,KBTU,43.255326,76.943861
19538,2023-07-21,34.15,15.63,13.27,13.11,KBTU,43.255326,76.943861
19539,2023-07-22,30.19,9.06,10.0,12.95,KBTU,43.255326,76.943861
19540,2023-07-23,24.83,7.87,10.18,14.04,KBTU,43.255326,76.943861
19541,2023-07-24,25.87,7.34,9.43,13.55,KBTU,43.255326,76.943861
19542,2023-07-25,26.07,7.42,10.55,15.58,KBTU,43.255326,76.943861
19543,2023-07-26,24.49,6.53,10.25,15.31,KBTU,43.255326,76.943861
19544,2023-07-27,31.31,7.84,10.79,15.4,KBTU,43.255326,76.943861
19545,2023-07-28,33.38,12.64,10.68,10.18,KBTU,43.255326,76.943861
19546,2023-07-29,26.4,10.92,11.29,13.39,KBTU,43.255326,76.943861
19547,2023-07-30,24.6,12.44,13.1,14.3,KBTU,43.255326,76.943861
19548,2023-07-31,25.62,8.77,9.86,10.7,KBTU,43.255326,76.943861
19549,2023-08-01,24.63,7.65,10.77,15.45,KBTU,43.255326,76.943861
19550,2023-08-02,26.92,7.07,9.61,11.18,KBTU,43.255326,76.943861
19551,2023-08-03,27.62,7.07,10.27,14.28,KBTU,43.255326,76.943861
19552,2023-08-04,27.29,7.83,10.13,13.87,KBTU,43.255326,76.943861
19553,2023-08-05,26.83,7.52,10.13,14.48,KBTU,43.255326,76.943861
19554,2023-08-06,26.94,6.69,9.09,11.76,KBTU,43.255326,76.943861
19555,2023-08-07,30.34,7.79,8.08,6.39,KBTU,43.255326,76.943861
19556,2023-08-08,27.49,6.9,7.8,7.47,KBTU,43.255326,76.943861
19557,2023-08-09,31.08,8.3,9.97,11.98,KBTU,43.255326,76.943861
19558,2023-08-10,27.95,9.41,10.68,12.04,KBTU,43.255326,76.943861
19559,2023-08-11,26.33,6.75,8.58,9.11,KBTU,43.255326,76.943861
19560,2023-08-12,25.84,9.18,7.0,6.01,KBTU,43.255326,76.943861
19561,2023-08-13,22.31,9.52,9.19,9.74,KBTU,43.255326,76.943861
19562,2023-08-14,24.76,11.35,9.27,8.91,KBTU,43.255326,76.943861
19563,2023-08-15,21.94,6.76,8.27,10.03,KBTU,43.255326,76.943861
19564,2023-08-16,23.76,4.18,7.54,10.39,KBTU,43.255326,76.943861
19565,2023-08-17,26.51,6.85,9.16,11.67,KBTU,43.255326,76.943861
19566,2023-08-18,29.63,10.09,11.5,13.74,KBTU,43.255326,76.943861
19567,2023-08-19,29.68,8.51,9.73,12.33,KBTU,43.255326,76.943861
19568,2023-08-20,27.56,8.44,10.19,13.48,KBTU,43.255326,76.943861
19569,2023-08-21,25.75,6.83,9.38,12.6,KBTU,43.255326,76.943861
19570,2023-08-22,28.14,8.09,9.99,12.04,KBTU,43.255326,76.943861
19571,2023-08-23,29.19,6.41,9.07,12.74,KBTU,43.255326,76.943861
19572,2023-08-24,27.27,6.03,9.13,11.29,KBTU,43.255326,76.943861
19573,2023-08-25,31.3,8.65,10.33,14.04,KBTU,43.255326,76.943861
19574,2023-08-26,29.87,8.3,10.21,12.45,KBTU,43.255326,76.943861
19575,2023-08-27,23.49,4.62,7.73,8.36,KBTU,43.255326,76.943861
19576,2023-08-28,27.76,6.15,4.54,1.64,KBTU,43.255326,76.943861
19577,2023-08-29,27.98,8.68,8.61,9.07,KBTU,43.255326,76.943861
19578,2023-08-30,24.55,8.41,9.13,10.73,KBTU,43.255326,76.943861
19579,2023-08-31,24.46,7.74,5.45,4.51,KBTU,43.255326,76.943861
19580,2023-09-01,24.95,8.31,9.27,10.41,KBTU,43.255326,76.943861
19581,2023-09-02,25.37,11.79,10.71,11.36,KBTU,43.255326,76.943861
19582,2023-09-03,22.23,6.79,8.86,10.5,KBTU,43.255326,76.943861
19583,2023-09-04,23.17,4.92,5.89,5.27,KBTU,43.255326,76.943861
19584,2023-09-05,26.01,7.8,8.86,8.91,KBTU,43.255326,76.943861
19585,2023-09-06,27.82,14.23,12.6,14.02,KBTU,43.255326,76.943861
19586,2023-09-07,27.37,7.34,8.82,9.11,KBTU,43.255326,76.943861
19587,2023-09-08,28.24,13.04,11.93,13.45,KBTU,43.255326,76.943861
19588,2023-09-09,28.6,12.92,11.9,12.93,KBTU,43.255326,76.943861
19589,2023-09-10,27.34,11.58,12.1,13.83,KBTU,43.255326,76.943861
19590,2023-09-18,25.96,24.11,17.26,17.72,KBTU,43.255326,76.943861
19591,2023-09-19,28.12,22.74,19.85,18.88,KBTU,43.255326,76.943861
19592,2023-09-20,24.66,10.19,7.28,6.09,KBTU,43.255326,76.943861
19593,2023-09-21,21.73,6.61,7.96,8.75,KBTU,43.255326,76.943861
19594,2023-09-22,26.45,15.08,8.16,6.55,KBTU,43.255326,76.943861
19595,2023-09-23,23.97,8.85,9.16,9.83,KBTU,43.255326,76.943861
19596,2023-09-24,24.27,14.61,11.1,12.38,KBTU,43.255326,76.943861
19597,2023-09-25,26.29,17.12,13.04,15.51,KBTU,43.255326,76.943861
19598,2023-09-26,26.51,17.13,14.44,16.13,KBTU,43.255326,76.943861
19599,2023-09-27,25.46,9.3,9.66,10.48,KBTU,43.255326,76.943861
19600,2023-09-28,27.41,12.77,11.27,12.48,KBTU,43.255326,76.943861
19601,2023-09-29,24.34,13.25,11.64,12.14,KBTU,43.255326,76.943861
19602,2023-09-30,26.34,15.22,11.5,11.49,KBTU,43.255326,76.943861
19603,2023-10-01,25.74,19.12,14.13,14.97,KBTU,43.255326,76.943861
19604,2023-10-02,27.32,17.23,13.57,14.52,KBTU,43.255326,76.943861
19605,2023-10-03,26.12,19.32,15.1,17.34,KBTU,43.255326,76.943861
19606,2023-10-04,28.82,17.8,12.96,14.79,KBTU,43.255326,76.943861
19607,2023-10-05,30.78,25.96,20.25,20.89,KBTU,43.255326,76.943861
19608,2023-10-06,28.35,18.45,15.63,17.34,KBTU,43.255326,76.943861
19609,2023-10-07,24.5,18.63,11.91,12.01,KBTU,43.255326,76.943861
19610,2023-10-08,25.83,13.16,9.41,9.18,KBTU,43.255326,76.943861
19611,2023-10-09,25.41,11.34,10.72,11.52,KBTU,43.255326,76.943861
19612,2023-10-10,28.91,14.55,10.62,12.1,KBTU,43.255326,76.943861
19613,2023-10-11,26.32,8.94,10.75,13.49,KBTU,43.255326,76.943861
19614,2023-10-12,26.66,14.65,12.87,15.36,KBTU,43.255326,76.943861
19615,2023-10-13,26.69,10.47,6.5,6.61,KBTU,43.255326,76.943861
19616,2023-10-14,32.39,11.99,5.59,3.83,KBTU,43.255326,76.943861
19617,2023-10-15,34.06,34.04,19.42,22.51,KBTU,43.255326,76.943861
19618,2023-10-16,30.36,31.32,16.73,20.67,KBTU,43.255326,76.943861
19619,2023-10-17,31.79,33.53,22.16,23.83,KBTU,43.255326,76.943861
19620,2023-10-18,28.63,21.57,15.68,18.8,KBTU,43.255326,76.943861
19621,2023-10-19,28.15,28.13,17.42,20.17,KBTU,43.255326,76.943861
19622,2023-10-20,31.65,30.54,23.94,23.46,KBTU,43.255326,76.943861
19623,2023-10-21,27.81,15.8,13.18,15.43,KBTU,43.255326,76.943861
19624,2023-10-22,26.18,18.8,15.37,17.07,KBTU,43.255326,76.943861
19625,2023-10-23,26.31,19.98,10.9,12.14,KBTU,43.255326,76.943861
19626,2023-10-24,26.2,21.64,13.24,14.64,KBTU,43.255326,76.943861
19627,2023-10-25,29.08,30.43,19.97,21.15,KBTU,43.255326,76.943861
19628,2023-10-26,26.27,17.04,13.14,14.65,KBTU,43.255326,76.943861
19629,2023-10-27,24.25,28.69,14.1,16.36,KBTU,43.255326,76.943861
19630,2023-10-28,26.61,35.85,20.32,22.45,KBTU,43.255326,76.943861
19631,2023-10-29,25.96,23.59,16.21,16.87,KBTU,43.255326,76.943861
19632,2023-10-30,24.81,16.98,13.41,14.58,KBTU,43.255326,76.943861
19633,2023-10-31,27.19,15.68,8.11,8.66,KBTU,43.255326,76.943861
19634,2023-11-01,26.67,23.42,12.69,15.51,KBTU,43.255326,76.943861
19635,2023-11-02,32.38,25.59,13.63,17.55,KBTU,43.255326,76.943861
19636,2023-11-03,34.58,39.94,28.02,28.84,KBTU,43.255326,76.943861
19637,2023-11-04,37.56,50.14,41.23,39.53,KBTU,43.255326,76.943861
19638,2023-11-05,31.88,49.32,39.11,41.1,KBTU,43.255326,76.943861
19639,2023-11-06,31.68,52.69,30.95,36.53,KBTU,43.255326,76.943861
19640,2023-11-07,38.35,59.2,44.59,48.61,KBTU,43.255326,76.943861
19641,2023-11-08,35.84,48.88,36.17,40.2,KBTU,43.255326,76.943861
19642,2023-11-09,28.01,11.1,3.63,2.17,KBTU,43.255326,76.943861
19643,2023-11-10,32.53,16.73,6.94,6.07,KBTU,43.255326,76.943861
19644,2023-11-11,34.82,51.64,36.56,37.03,KBTU,43.255326,76.943861
19645,2023-11-12,31.24,26.83,11.35,15.5,KBTU,43.255326,76.943861
19646,2023-11-13,35.22,24.48,12.06,15.95,KBTU,43.255326,76.943861
19647,2023-11-14,38.14,41.86,24.3,27.98,KBTU,43.255326,76.943861
19648,2023-11-15,39.61,48.28,40.32,41.03,KBTU,43.255326,76.943861
19649,2023-11-16,35.61,28.32,17.7,21.33,KBTU,43.255326,76.943861
19650,2023-11-17,43.8,47.5,34.33,33.34,KBTU,43.255326,76.943861
19651,2023-11-18,26.81,22.83,16.95,20.07,KBTU,43.255326,76.943861
19652,2023-11-19,26.23,33.9,19.76,20.35,KBTU,43.255326,76.943861
19653,2023-11-20,30.24,44.93,25.73,29.69,KBTU,43.255326,76.943861
19654,2023-11-21,32.25,42.81,23.87,28.69,KBTU,43.255326,76.943861
19655,2023-11-22,29.81,21.52,13.07,14.94,KBTU,43.255326,76.943861
19656,2023-11-23,33.11,7.07,2.64,0.48,KBTU,43.255326,76.943861
19657,2023-11-24,36.85,40.72,26.11,26.56,KBTU,43.255326,76.943861
19658,2023-11-25,28.5,31.24,15.51,18.87,KBTU,43.255326,76.943861
19659,2023-11-26,33.42,72.63,47.4,55.95,KBTU,43.255326,76.943861
19660,2023-11-27,34.47,60.35,44.24,48.5,KBTU,43.255326,76.943861
19661,2023-11-28,39.85,54.06,36.33,40.04,KBTU,43.255326,76.943861
19662,2023-11-29,36.5,26.38,19.85,20.0,KBTU,43.255326,76.943861
19663,2023-11-30,23.85,31.4,14.61,18.23,KBTU,43.255326,76.943861
19664,2023-12-01,26.05,33.18,15.77,20.67,KBTU,43.255326,76.943861
19665,2023-12-02,33.74,31.4,16.12,22.38,KBTU,43.255326,76.943861
19666,2023-12-03,33.94,17.07,11.3,14.73,KBTU,43.255326,76.943861
19667,2023-12-04,24.92,45.87,26.66,29.42,KBTU,43.255326,76.943861
19668,2023-12-05,37.64,62.97,44.35,50.2,KBTU,43.255326,76.943861
19669,2023-12-06,29.75,27.78,17.54,19.95,KBTU,43.255326,76.943861
19670,2023-12-07,35.24,34.25,13.88,22.35,KBTU,43.255326,76.943861
19671,2023-12-08,45.53,35.56,13.1,21.55,KBTU,43.255326,76.943861
19672,2023-12-09,47.88,36.72,13.15,21.2,KBTU,43.255326,76.943861
19673,2023-12-10,50.13,63.12,27.51,45.49,KBTU,43.255326,76.943861
19674,2023-12-11,53.1,57.1,22.3,38.7,KBTU,43.255326,76.943861
19675,2023-12-12,86.31,27.47,7.48,12.52,KBTU,43.255326,76.943861
19676,2023-12-13,98.12,61.02,21.48,38.7,KBTU,43.255326,76.943861
19677,2023-12-14,87.54,63.53,20.99,40.77,KBTU,43.255326,76.943861
19678,2023-12-15,76.65,61.47,25.87,40.64,KBTU,43.255326,76.943861
19679,2023-12-16,63.96,184.69,95.62,161.66,KBTU,43.255326,76.943861
19680,2023-12-17,54.46,140.36,75.7,124.58,KBTU,43.255326,76.943861
19681,2023-12-18,59.59,132.87,77.95,116.02,KBTU,43.255326,76.943861
19682,2023-12-19,48.33,70.56,31.35,49.5,KBTU,43.255326,76.943861
19683,2023-12-20,37.02,51.35,83.31,67.58,KBTU,43.255326,76.943861
19684,2023-12-21,59.09,96.29,52.96,80.94,KBTU,43.255326,76.943861
19685,2023-12-22,58.15,63.84,32.64,42.75,KBTU,43.255326,76.943861
19686,2023-12-23,61.58,51.22,28.0,33.09,KBTU,43.255326,76.943861
19687,2023-12-24,43.7,21.45,11.71,15.06,KBTU,43.255326,76.943861
19688,2023-12-25,57.89,113.66,74.23,93.75,KBTU,43.255326,76.943861
19689,2023-12-26,34.58,39.22,15.77,22.74,KBTU,43.255326,76.943861
19690,2023-12-27,37.24,42.62,5.91,20.97,KBTU,43.255326,76.943861
19691,2023-12-28,36.56,30.12,15.71,18.42,KBTU,43.255326,76.943861
19692,2023-12-29,37.22,20.9,8.47,10.23,KBTU,43.255326,76.943861
19693,2023-12-30,45.53,33.79,13.17,19.01,KBTU,43.255326,76.943861
19694,2023-12-31,49.82,125.03,65.4,91.52,KBTU,43.255326,76.943861
19695,2024-01-01,49.43,103.35,68.15,92.74,KBTU,43.255326,76.943861
19696,2024-01-02,37.63,30.23,16.11,21.35,KBTU,43.255326,76.943861
19697,2024-01-03,42.05,51.03,27.08,34.75,KBTU,43.255326,76.943861
19698,2024-01-04,49.52,63.64,37.11,52.2,KBTU,43.255326,76.943861
19699,2024-01-05,49.19,74.72,48.03,56.24,KBTU,43.255326,76.943861
19700,2024-01-06,40.17,43.67,21.62,28.06,KBTU,43.255326,76.943861
19701,2024-01-07,47.47,110.08,75.66,98.14,KBTU,43.255326,76.943861
19702,2024-01-08,34.92,38.9,19.35,23.79,KBTU,43.255326,76.943861
19703,2024-01-09,43.62,75.81,52.99,62.92,KBTU,43.255326,76.943861
19704,2024-01-10,38.35,50.52,33.61,38.42,KBTU,43.255326,76.943861
19705,2024-01-11,34.38,31.82,14.42,19.66,KBTU,43.255326,76.943861
19706,2024-01-12,50.5,54.64,28.59,33.72,KBTU,43.255326,76.943861
19707,2024-01-13,42.32,56.12,34.65,38.72,KBTU,43.255326,76.943861
19708,2024-01-14,37.78,26.83,12.84,16.37,KBTU,43.255326,76.943861
19709,2024-01-29,54.24,89.2,47.01,68.43,KBTU,43.255326,76.943861
19710,2024-01-30,48.26,83.68,46.0,70.56,KBTU,43.255326,76.943861
19711,2024-01-31,50.35,48.26,20.95,29.85,KBTU,43.255326,76.943861
19712,2024-02-01,56.94,55.09,23.98,33.64,KBTU,43.255326,76.943861
19713,2024-02-02,56.59,31.96,13.06,19.98,KBTU,43.255326,76.943861
19714,2024-02-03,67.95,95.66,47.22,71.27,KBTU,43.255326,76.943861
19715,2024-02-04,57.98,56.76,23.46,34.81,KBTU,43.255326,76.943861
19716,2024-02-05,64.43,123.02,69.54,102.58,KBTU,43.255326,76.943861
19717,2024-02-06,66.97,123.76,70.16,104.26,KBTU,43.255326,76.943861
19718,2024-02-07,58.24,44.82,22.74,31.04,KBTU,43.255326,76.943861
19719,2024-02-08,40.43,34.11,12.39,17.1,KBTU,43.255326,76.943861
19720,2024-02-09,50.35,64.68,45.64,51.64,KBTU,43.255326,76.943861
19721,2024-02-10,46.4,53.58,41.1,47.15,KBTU,43.255326,76.943861
19722,2024-02-11,38.72,24.76,16.02,20.34,KBTU,43.255326,76.943861
19723,2024-02-12,52.28,37.75,13.11,21.19,KBTU,43.255326,76.943861
19724,2024-02-13,58.68,101.51,58.3,75.63,KBTU,43.255326,76.943861
19725,2024-02-14,58.17,126.69,78.34,106.22,KBTU,43.255326,76.943861
19726,2024-02-15,35.7,17.38,13.67,15.86,KBTU,43.255326,76.943861
19727,2024-02-16,65.28,20.55,6.44,9.65,KBTU,43.255326,76.943861
19728,2024-02-17,88.36,59.07,21.24,38.77,KBTU,43.255326,76.943861
19729,2024-02-18,85.06,71.03,22.81,42.01,KBTU,43.255326,76.943861
19730,2024-02-19,94.72,29.57,6.63,15.51,KBTU,43.255326,76.943861
19731,2024-02-20,88.97,65.79,23.29,40.64,KBTU,43.255326,76.943861
19732,2024-02-21,74.89,101.72,45.71,77.41,KBTU,43.255326,76.943861
19733,2024-02-22,68.31,117.43,64.56,95.81,KBTU,43.255326,76.943861
19734,2024-02-23,49.52,45.01,22.63,32.36,KBTU,43.255326,76.943861
19735,2024-02-24,58.67,52.54,19.3,31.76,KBTU,43.255326,76.943861
19736,2024-02-25,62.6,57.45,23.82,37.0,KBTU,43.255326,76.943861
19737,2024-02-26,64.42,61.39,26.46,39.82,KBTU,43.255326,76.943861
19738,2024-02-27,65.56,56.32,25.17,36.25,KBTU,43.255326,76.943861
19739,2024-02-28,65.72,92.04,46.95,72.77,KBTU,43.255326,76.943861
19740,2024-02-29,66.01,83.36,44.28,64.2,KBTU,43.255326,76.943861
19741,2024-03-01,60.49,58.88,29.72,41.83,KBTU,43.255326,76.943861
19742,2024-03-02,50.98,49.94,28.41,38.51,KBTU,43.255326,76.943861
